universidade,universidade_nome,uf,categoria,nome,palavras_chave,score,pagina,documento_titulo,url
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Multiletramentos,"[""multiletramento"", ""multiletramentos""]",6,1,Licenciatura Interdisciplinar em Linguagens e suas ... - UFSB,https://ufsb.edu.br/ensino/graduacao?view=article&id=1959:licenciatura-interdisciplinar-em-linguagens-e-suas-tecnologias-cja&catid=2
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Mídia e literatura,"[""midia""]",6,44,LI em Linguagens e suas tecnologias - IHAC CSC (anexo),https://www.ufsb.edu.br/ihac-csc/images/Portarias/2024/PPC_LILT_CSC_2023.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Mídia e literatura  Optativo Conhecimento,"[""midia""]",6,26,Microsoft Word - PPC-LI-Linguagens-2016 - revisado.docx - UFSB,https://ufsb.edu.br/ihac/images/arquivos/PPC/PPC_LI_Linguagens_2016_revisado.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,NOME: Licenciatura Interdisciplinar em Linguagens e suas tecnologias,"[""tecnologia"", ""tecnologias""]",6,6,Microsoft Word - PPC-LI-Linguagens-2016 - revisado.docx - UFSB,https://ufsb.edu.br/ihac/images/arquivos/PPC/PPC_LI_Linguagens_2016_revisado.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Pré-resuisito: Módulo,"[""corpora""]",6,53,Licenciatura Interdisciplinar em Linguagens e suas ... - UFSB (anexo),https://ufsb.edu.br/images/1º_ciclo/LIs/CJA/Linguagens/PPC-LI-Linguagens_FINAL.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Tecnologias,"[""tecnologia"", ""tecnologias""]",6,21,Microsoft Word - PPC-LI-Linguagens-2016 - revisado.docx - UFSB,https://ufsb.edu.br/ihac/images/arquivos/PPC/PPC_LI_Linguagens_2016_revisado.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Fundamentos de computação,"[""computacao""]",5,60,LI em Linguagens e suas tecnologias - IHAC CSC (anexo),https://www.ufsb.edu.br/ihac-csc/images/Portarias/2024/PPC_LILT_CSC_2023.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Diferentes perspectivas e principais técnicas de análise linguística baseada em corpus,"[""corpus""]",4,132,LI em Linguagens e suas tecnologias - IHAC CSC (anexo),https://www.ufsb.edu.br/ihac-csc/images/Portarias/2024/PPC_LILT_CSC_2023.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Fundamentos da Computação,"[""computacao""]",4,37,LI em Linguagens e suas tecnologias - IHAC CSC (anexo),https://www.ufsb.edu.br/ihac-csc/images/Portarias/2024/PPC_LILT_CSC_2023.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Introdução ao Raciocínio Computacional,"[""computacional""]",4,22,Microsoft Word - PPC-LI-Linguagens-2016 - revisado.docx - UFSB,https://ufsb.edu.br/ihac/images/arquivos/PPC/PPC_LI_Linguagens_2016_revisado.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Laboratório interdisciplinar em Linguagens: introdução à linguística de corpus,"[""corpus""]",4,132,LI em Linguagens e suas tecnologias - IHAC CSC (anexo),https://www.ufsb.edu.br/ihac-csc/images/Portarias/2024/PPC_LILT_CSC_2023.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Multiletramentos - Quadrimestres: VII e VIII,"[""multiletramento"", ""multiletramentos""]",4,26,Microsoft Word - PPC-LI-Linguagens-2016 - revisado.docx - UFSB,https://ufsb.edu.br/ihac/images/arquivos/PPC/PPC_LI_Linguagens_2016_revisado.pdf
UFSB,Universidade Federal do Sul da Bahia,BA,federal,Mídia e literatura  Alteração do nome do CC,"[""midia""]",4,60,LI em Linguagens e suas tecnologias - IHAC CSC (anexo),https://www.ufsb.edu.br/ihac-csc/images/Portarias/2024/PPC_LILT_CSC_2023.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,PRÁTICAS DE PRODUÇÃO TEXTUAL E ENSINO,"[""multiletramento"", ""multiletramentos"", ""tecnologia"", ""tecnologias"", ""tics""]",17,74,Sumári - UFSC,https://profletras.paginas.ufsc.br/files/2013/08/MATRIZ-CURRICULAR-PROFLETRAS-COM-EMENTA-DAS-DISCIPLINAS.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,TECNOLOGIAS NA EDUCAÇÃO,"[""ciberespaco"", ""educacao a distancia"", ""tdic"", ""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",16,44,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,ALFABETIZAÇÃO E LETRAMENTO,"[""multiletramento"", ""multiletramentos"", ""multimodal"", ""multimodalidade""]",15,33,Sumári - UFSC,https://profletras.paginas.ufsc.br/files/2013/08/MATRIZ-CURRICULAR-PROFLETRAS-COM-EMENTA-DAS-DISCIPLINAS.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,PRÁTICAS DE ORALIDADE E ENSINO,"[""digital"", ""midia""]",11,80,Sumári - UFSC,https://profletras.paginas.ufsc.br/files/2013/08/MATRIZ-CURRICULAR-PROFLETRAS-COM-EMENTA-DAS-DISCIPLINAS.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,ESTÁGIO SUPERVISIONADO EM LÍNGUA PORTUGUESA IV,"[""tecnologia"", ""tecnologias"", ""tecnologica""]",10,65,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,"Disciplinas: Produção Textual Acadêmica, Tecnologias na Educação, Carga Horária Total","[""tecnologia"", ""tecnologias""]",8,35,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,LLV - ESTUDOS LITERÁRIOS III: MEMÓRIA E SUBJETIVIDADE,"[""tecnologia"", ""tecnologias""]",8,64,PROJETO PEDAGÓGICO - UFSC,https://letrasportugues.paginas.ufsc.br/files/2012/06/ProjetoPedagSet2006.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,LLV - HISTÓRIA DA MÚSICA POPULAR BRASILEIRA II,"[""informatica""]",6,97,PROJETO PEDAGÓGICO - UFSC,https://letrasportugues.paginas.ufsc.br/files/2012/06/ProjetoPedagSet2006.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,LLV - POLÍTICA LINGÜÍSTICA,"[""corpus""]",6,62,PROJETO PEDAGÓGICO - UFSC,https://letrasportugues.paginas.ufsc.br/files/2012/06/ProjetoPedagSet2006.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,Uso de Tecnologia em L2 72 LLE,"[""tecnologia""]",5,11,Matriz curricular do Curso de Letras Espanhol - UFSC,https://coordlinguasestrangeiras.paginas.ufsc.br/files/2019/05/MATRIZ-CURRICULAR-Espanhol-Licenciatura-2019.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,LLV TECNOLOGIAS NA EDUCAÇÃO,"[""tecnologia"", ""tecnologias""]",4,38,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,Planificação de Corpus versus planificação de Status. Políticas lingüísticas,"[""corpus""]",4,62,PROJETO PEDAGÓGICO - UFSC,https://letrasportugues.paginas.ufsc.br/files/2012/06/ProjetoPedagSet2006.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,Proposta detalhada do novo Currículo Curso de Letras- EaD,"[""ead""]",4,38,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,Práticas de multiletramentos,"[""multiletramento"", ""multiletramentos""]",4,76,Sumári - UFSC,https://profletras.paginas.ufsc.br/files/2013/08/MATRIZ-CURRICULAR-PROFLETRAS-COM-EMENTA-DAS-DISCIPLINAS.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,Tecnologias,"[""tecnologia"", ""tecnologias""]",4,37,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,"Tradução, Tecnologia e Textos de Especialidade","[""tecnologia""]",4,35,Projeto Pedagógico Curso de Letras,https://coordlinguasestrangeiras.paginas.ufsc.br/files/2026/05/Projeto-Pedagogico-do-Curso-de-Letras-Ingles-Licenciatura.pdf
UFSC,Universidade Federal de Santa Catarina,SC,federal,"Virtual de Ensino e Aprendizagem, videoconferência, correio el etrônico, fax e correio","[""virtual""]",4,71,Prática como Componente Curricular - UFSC,https://uab.ufsc.br/ead/letras-portugues/wp-content/uploads/2023/08/ProjetoPortuguesLicenciatura.pdf
UFSCAR,Universidade Federal de São Carlos,SP,federal,Desenvolver atividades de ensino e pesquisa relacionadas à produção textual,"[""midia"", ""midias"", ""tecnologica"", ""tecnologicas""]",12,62,letras - prograd.ufscar.br,https://www.prograd.ufscar.br/en/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFSCAR,Universidade Federal de São Carlos,SP,federal,CONTEMPORÂNEO,"[""midia""]",6,57,letras - prograd.ufscar.br,https://www.prograd.ufscar.br/en/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFSCAR,Universidade Federal de São Carlos,SP,federal,"Desenvolver atividades pedagógicas específicas, relativas à abordagem da literatura","[""audiovisual""]",6,56,letras - prograd.ufscar.br,https://www.prograd.ufscar.br/en/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFSCAR,Universidade Federal de São Carlos,SP,federal,Objetivos Gerais: Aprofundar as reflexões acerca do ensino de produções textua is,"[""internet""]",6,64,letras - prograd.ufscar.br,https://www.prograd.ufscar.br/en/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFSCAR,Universidade Federal de São Carlos,SP,federal,"Objetivos Gerais: Permitir, com base em teorias lingüísticas acerca de pr oduções","[""tecnologia""]",6,65,letras - prograd.ufscar.br,https://www.prograd.ufscar.br/en/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFSCAR,Universidade Federal de São Carlos,SP,federal,Objetivos Gerais: 1- Transmitir e ampliar conhecimentos sobre a cultura audiovisual,"[""audiovisual""]",4,73,letras - prograd.ufscar.br,https://www.prograd.ufscar.br/en/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Contac Teórica: Prática: 115h30min Total: 115h30min,"[""corpora"", ""digital"", ""multiletramento"", ""multiletramentos"", ""multimodal"", ""multimodalidade""]",16,91,Res032Conep2017 PPC Letras-Língua Inglesa e suas Literaturas,https://arquivos.ufsj.edu.br/arquivos/2017077157864c033328f35760e508e1/Res032Conep2017_PPCLetras-LinguaInglesaesuasLiteraturas.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Contac Teórica: 72ha () Prática: Total: 72ha (),"[""internet"", ""midia"", ""midias""]",12,68,Res032Conep2017 PPC Letras-Língua Inglesa e suas Literaturas,https://arquivos.ufsj.edu.br/arquivos/2017077157864c033328f35760e508e1/Res032Conep2017_PPCLetras-LinguaInglesaesuasLiteraturas.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Contac Teórica: Prática:  Total,"[""tecnologia"", ""tecnologias""]",10,102,Res032Conep2017 PPC Letras-Língua Inglesa e suas Literaturas,https://arquivos.ufsj.edu.br/arquivos/2017077157864c033328f35760e508e1/Res032Conep2017_PPCLetras-LinguaInglesaesuasLiteraturas.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Contac Teórica: 36ha () Prática: Total: 36ha (),"[""midia""]",8,70,Res032Conep2017 PPC Letras-Língua Inglesa e suas Literaturas,https://arquivos.ufsj.edu.br/arquivos/2017077157864c033328f35760e508e1/Res032Conep2017_PPCLetras-LinguaInglesaesuasLiteraturas.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Teórica:  (-aula) Prática: Total:  (-aula),"[""internet""]",8,87,Res033Conep2017 PPC Curso de Letras-Língua Portuguesa e suas ...,https://arquivos.ufsj.edu.br/arquivos/2017104236ca6e033329efa4c62706dc/Res033Conep2017_PPCCursoLetras-LinguaPortuguesaesuasLiteraturas.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Unidade Curricular: ELI: ESCRITA ACADÊMICA EM LÍNGUA INGLESA (ONLINE),"[""online""]",4,81,Res032Conep2017 PPC Letras-Língua Inglesa e suas Literaturas,https://arquivos.ufsj.edu.br/arquivos/2017077157864c033328f35760e508e1/Res032Conep2017_PPCLetras-LinguaInglesaesuasLiteraturas.pdf
UFSJ,Universidade Federal de São João del-Rei,MG,federal,Unidade Curricular: PCI: ENSINO DE LÍNGUA ESTRANGEIRA POR MEIO DE TECNOLOGIA,"[""tecnologia""]",4,98,Res032Conep2017 PPC Letras-Língua Inglesa e suas Literaturas,https://arquivos.ufsj.edu.br/arquivos/2017077157864c033328f35760e508e1/Res032Conep2017_PPCLetras-LinguaInglesaesuasLiteraturas.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,INTRODUÇÃO À INFORMÁTICA (2-2),"[""ead"", ""informatica""]",9,44,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,OFICINA DE INTRODUÇÃO À MULTIMÍDIA (2-2),"[""ead"", ""midia""]",9,48,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,ANTROPOLOGIA CULTURAL (2-2),"[""ead""]",7,154,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,EPISTEMOLOGIA (2-2),"[""ead""]",7,150,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,ESTÁGIO CURRICULAR SUPERVISIONADO (2-5),"[""ead""]",7,114,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,ESTÁGIO CURRICULAR SUPERVISIONADO NO ENSINO,"[""ead""]",7,134,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,ESTÁGIO CURRICULAR SUPERVISIONADO NO ENSINO MÉDIO I (2-5),"[""ead""]",7,146,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,ESTÁGIO CURRICULAR SUPERVISIONADO NO ENSINO MÉDIO II (2-5),"[""ead""]",7,166,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,Estágio Curricular Supervisionado 105 (2-5) EAD 1110 Estágio Curricular Supervisionado 105 (2-5),"[""ead""]",7,353,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,FUNDAMENTOS DA EDUCAÇÃO ESPECIAL (2-2),"[""ead""]",7,40,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,FUNDAMENTOS DE LITERATURA BRASILEIRA (2-2),"[""ead""]",7,94,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,FUNDAMENTOS DE LITERATURA PORTUGUESA I (2-2),"[""ead""]",7,102,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,FUNDAMENTOS GRAMATICAIS EM LÍNGUA PORTUGUESA (2-2),"[""ead""]",7,30,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,Fundamentos Gramaticais em Língua,"[""ead""]",7,352,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,GÊNEROS E LEITURA (2-2),"[""ead""]",7,86,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,HISTÓRIA DA EDUCAÇÃO (2-2),"[""ead""]",7,138,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,INTRODUÇÃO AOS ESTUDOS LETERÁRIOS I (2-2),"[""ead""]",7,56,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,INTRODUÇÃO AOS ESTUDOS LITERÁRIOS II (2-2),"[""ead""]",7,90,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,Introdução à Informática 60 (2-2) EAD 1091 Introdução à Informática 60 (2-2),"[""ead"", ""informatica""]",7,352,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,LATIM BÁSICO (2-2),"[""ead""]",7,66,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,LINGÜÍSTICA CONTEMPORÂNEA (2-2),"[""ead""]",7,70,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,LINGÜÍSTICA GERAL (2-2),"[""ead""]",7,34,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,LITERATURA BRASILEIRA: LÍRICA (2-2),"[""ead""]",7,110,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,LITERATURA BRASILEIRA: NARRATIVA (2-2),"[""ead""]",7,122,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
UFSM,Universidade Federal de Santa Maria,RS,federal,LITERATURA INFANTO-JUVENIL (2-2),"[""ead""]",7,142,MINISTÉRIO DA EDUCAÇÃO UNIVERSIDADE FEDERAL DE SANTA MA - UFSM,https://www.ufsm.br/orgaos-suplementares/nte/wp-content/uploads/sites/358/2019/01/PPC-Letras-Portugues.pdf
